ID,name,deadline,type,data_size_GB,RAM_requirement_GB,working_units
T5109,Marcus,2022-05-27 19:00:00,GPU,130,16,290
T5110,Hailey,2022-05-24 10:00:00,GPU,95,32,535
T5111,Aiden,2022-05-24 22:00:00,GPU,85,16,665
T5112,Sabrina,2022-05-22 15:00:00,CPU,60,32,560
T5113,Alen,2022-05-25 19:00:00,GPU,100,64,855
T5114,Jordan,2022-05-17 03:00:00,GPU,125,16,925
T5115,Chloe,2022-05-25 10:00:00,GPU,95,8,785
T5116,Kelvin,2022-05-16 08:00:00,GPU,125,64,355
T5117,Kelvin,2022-05-20 12:00:00,CPU,55,32,955
T5118,Eleanor,2022-05-31 00:00:00,GPU,105,128,765
T5119,Emma,2022-05-17 23:00:00,GPU,75,16,530
T5120,Eric,2022-05-18 18:00:00,CPU,145,64,1050
T5121,Jenna,2022-05-20 03:00:00,CPU,55,64,1055
T5122,Daryl,2022-05-24 20:00:00,CPU,85,128,1215
T5123,Kellan,2022-05-20 21:00:00,GPU,95,16,1065
T5124,Alexander,2022-05-17 04:00:00,CPU,55,128,1125
T5125,Marcus,2022-05-23 07:00:00,CPU,110,64,700
T5126,Michael,2022-05-26 00:00:00,CPU,110,128,610
T5127,Sarah,2022-05-29 23:00:00,CPU,125,8,840
T5128,Kelsey,2022-05-22 21:00:00,CPU,85,64,750
T5129,Nicholas,2022-05-15 13:00:00,CPU,110,64,260
T5130,James,2022-05-30 22:00:00,GPU,65,128,870
T5131,Kellan,2022-05-25 16:00:00,GPU,85,128,740
T5132,Valeria,2022-05-21 10:00:00,GPU,120,8,415
T5133,Patrick,2022-05-21 21:00:00,GPU,75,64,500
T5134,Jordan,2022-05-30 10:00:00,GPU,100,64,720
T5135,Alexia,2022-05-31 08:00:00,GPU,145,8,805
T5136,Hailey,2022-05-31 18:00:00,CPU,80,32,250
T5137,Arianna,2022-05-17 22:00:00,GPU,75,64,925
T5138,Alexander,2022-05-23 13:00:00,CPU,90,64,1225
T5139,Michael,2022-05-20 09:00:00,CPU,120,64,865
T5140,Kellan,2022-05-27 04:00:00,GPU,115,128,1025
T5141,Caroline,2022-05-20 08:00:00,CPU,125,128,555
T5142,Eleanor,2022-05-18 17:00:00,GPU,50,128,970
T5143,Tyler,2022-05-25 10:00:00,CPU,85,32,585
T5144,Oliver,2022-05-16 18:00:00,CPU,85,128,390
T5145,Alexander,2022-05-27 13:00:00,GPU,110,128,1240
T5146,Abraham,2022-05-19 10:00:00,CPU,135,32,290
T5147,Lucia,2022-05-21 12:00:00,GPU,110,128,800
T5148,Alissa,2022-05-20 03:00:00,GPU,125,128,1125
T5149,Jacob,2022-05-22 00:00:00,CPU,65,8,1070
T5150,Hailey,2022-05-30 01:00:00,CPU,95,16,570
T5151,Jacob,2022-05-21 21:00:00,CPU,80,128,415
T5152,Aston,2022-05-21 01:00:00,CPU,130,128,1225
T5153,Richard,2022-05-19 11:00:00,CPU,135,64,785
T5154,Kristian,2022-05-25 01:00:00,GPU,55,64,345
T5155,Garry,2022-05-28 08:00:00,CPU,145,16,860
T5156,Briony,2022-05-22 18:00:00,GPU,150,8,430
T5157,Robert,2022-05-15 14:00:00,CPU,90,32,285
T5158,Kelvin,2022-05-16 12:00:00,CPU,95,128,310
T5159,David,2022-05-20 00:00:00,CPU,60,8,750
T5160,Valeria,2022-05-25 22:00:00,GPU,150,128,1010
T5161,Julian,2022-05-20 13:00:00,CPU,145,64,320
T5162,Rafael,2022-05-17 17:00:00,CPU,130,64,320
T5163,Sam,2022-05-29 01:00:00,CPU,150,64,1195
T5164,Camila,2022-05-23 02:00:00,GPU,95,16,280
T5165,Kellan,2022-05-21 09:00:00,GPU,140,8,915
T5166,Arthur,2022-05-28 21:00:00,CPU,105,128,1135
T5167,Paul,2022-05-28 23:00:00,CPU,140,64,755
T5168,Alfred,2022-05-18 22:00:00,GPU,150,128,835
T5169,Melanie,2022-05-27 05:00:00,GPU,125,128,655
T5170,Alexander,2022-05-24 15:00:00,GPU,75,8,970
T5171,Lenny,2022-05-20 10:00:00,CPU,135,16,775
T5172,Nicholas,2022-05-15 01:00:00,CPU,100,128,1170
T5173,Edgar,2022-05-31 23:00:00,GPU,50,8,980
T5174,Wilson,2022-05-15 02:00:00,CPU,85,32,585
T5175,Alexander,2022-05-16 10:00:00,GPU,125,32,965
T5176,Julian,2022-05-30 10:00:00,GPU,105,128,965
T5177,Lydia,2022-05-28 20:00:00,GPU,125,64,510
T5178,Kellan,2022-05-15 05:00:00,GPU,105,128,450
T5179,Rosie,2022-05-26 23:00:00,GPU,105,64,795
T5180,Ellia,2022-05-26 08:00:00,GPU,105,16,555
T5181,Lucas,2022-05-29 11:00:00,GPU,65,8,950
T5182,Chester,2022-05-27 23:00:00,GPU,85,128,1175
T5183,Alexander,2022-05-17 23:00:00,GPU,115,64,1000
T5184,Adele,2022-05-16 03:00:00,GPU,85,128,665
T5185,Derek,2022-05-27 13:00:00,GPU,70,64,425
T5186,Tess,2022-05-29 18:00:00,CPU,125,16,1215
T5187,Valeria,2022-05-16 12:00:00,CPU,95,32,1230
T5188,Jordan,2022-05-21 20:00:00,CPU,125,64,625
T5189,Kevin,2022-05-31 03:00:00,CPU,55,128,310
T5190,Jasmine,2022-05-28 14:00:00,GPU,120,64,930
T5191,Jordan,2022-05-29 02:00:00,GPU,80,8,595
T5192,Evelyn,2022-05-28 04:00:00,CPU,60,16,535
T5193,Deanna,2022-05-24 02:00:00,GPU,65,16,510
T5194,Rosie,2022-05-31 23:00:00,CPU,110,32,340
T5195,Aston,2022-05-19 17:00:00,CPU,150,64,1050
T5196,Camila,2022-05-24 03:00:00,CPU,125,16,830
T5197,Agata,2022-05-21 08:00:00,CPU,110,8,465
T5198,Camila,2022-05-23 21:00:00,GPU,50,32,780
T5199,Edward,2022-05-27 06:00:00,CPU,70,16,750
T5200,Walter,2022-05-21 16:00:00,CPU,150,32,320
T5201,Stuart,2022-05-20 03:00:00,CPU,125,32,920
T5202,Valeria,2022-05-29 08:00:00,GPU,140,128,1180
T5203,Darcy,2022-05-17 11:00:00,CPU,135,32,1100
T5204,Marcus,2022-05-18 23:00:00,CPU,150,128,1015
T5205,Emma,2022-05-27 00:00:00,GPU,105,64,405
T5206,Rafael,2022-05-27 14:00:00,CPU,95,16,505
T5207,Lydia,2022-05-19 00:00:00,CPU,60,128,395
T5208,Sabrina,2022-05-21 23:00:00,CPU,140,128,935
T5209,Sienna,2022-05-26 15:00:00,GPU,145,32,825
T5210,Isabella,2022-05-27 04:00:00,GPU,125,128,625
T5211,Rafael,2022-05-30 03:00:00,CPU,110,16,280
T5212,Jordan,2022-05-17 21:00:00,GPU,110,128,790
T5213,Deanna,2022-05-29 07:00:00,GPU,90,16,270
T5214,Arthur,2022-05-15 01:00:00,GPU,75,8,1115
T5215,Maddie,2022-05-24 00:00:00,GPU,55,64,980
T5216,Carl,2022-05-16 20:00:00,GPU,105,32,485
T5217,Kellan,2022-05-25 07:00:00,GPU,60,128,320
T5218,Alissa,2022-05-15 14:00:00,CPU,65,64,1250
T5219,Alberta,2022-05-27 01:00:00,CPU,130,32,890
T5220,Jacob,2022-05-27 00:00:00,GPU,120,64,345
T5221,Edward,2022-05-17 05:00:00,GPU,140,8,995
T5222,Rosie,2022-05-18 08:00:00,CPU,65,16,615
T5223,Mary,2022-05-15 04:00:00,GPU,95,8,495
T5224,Richard,2022-05-24 14:00:00,CPU,140,32,935
T5225,Lucy,2022-05-24 17:00:00,CPU,60,8,595
T5226,Ryan,2022-05-20 04:00:00,CPU,120,64,365
T5227,Michelle,2022-05-16 04:00:00,CPU,75,8,1245
T5228,Kellan,2022-05-28 03:00:00,CPU,130,128,845
T5229,Alberta,2022-05-29 06:00:00,CPU,130,16,580
T5230,Rafael,2022-05-21 14:00:00,CPU,50,16,590
T5231,Patrick,2022-05-29 22:00:00,CPU,80,32,1175
T5232,Tyler,2022-05-16 15:00:00,CPU,100,8,255
T5233,Hailey,2022-05-30 17:00:00,CPU,80,16,525
T5234,Wilson,2022-05-18 14:00:00,CPU,55,64,460
T5235,Kevin,2022-05-16 15:00:00,CPU,85,128,825
T5236,Julia,2022-05-25 23:00:00,GPU,60,64,550
T5237,Amanda,2022-05-16 10:00:00,GPU,125,128,575
T5238,David,2022-05-23 21:00:00,CPU,125,128,650
T5239,Rosie,2022-05-25 21:00:00,GPU,115,128,795
T5240,Adele,2022-05-30 19:00:00,CPU,125,32,1135
T5241,Lucia,2022-05-25 04:00:00,GPU,120,8,880
T5242,Anna,2022-05-28 21:00:00,CPU,65,16,605
T5243,Hailey,2022-05-20 18:00:00,GPU,115,64,445
T5244,Eleanor,2022-05-24 13:00:00,CPU,140,32,255
T5245,Penelope,2022-05-20 07:00:00,CPU,100,64,285
T5246,Elian,2022-05-16 20:00:00,CPU,120,16,1230
T5247,Kelvin,2022-05-18 00:00:00,CPU,135,32,400
T5248,Ashton,2022-05-29 04:00:00,GPU,135,8,870
T5249,Arthur,2022-05-15 18:00:00,CPU,135,128,815
T5250,Carlos,2022-05-15 06:00:00,CPU,120,128,595
T5251,Ryan,2022-05-23 01:00:00,GPU,135,64,1160
T5252,Carlos,2022-05-25 08:00:00,GPU,145,128,495
T5253,Darcy,2022-05-20 11:00:00,CPU,55,8,645
T5254,Myra,2022-05-24 00:00:00,CPU,75,64,950
T5255,Julia,2022-05-30 06:00:00,CPU,60,64,380
T5256,Kellan,2022-05-30 01:00:00,CPU,100,32,560
T5257,Sabrina,2022-05-27 06:00:00,CPU,105,8,1100
T5258,Stuart,2022-05-18 10:00:00,CPU,100,16,915
T5259,Natalie,2022-05-27 12:00:00,GPU,110,8,925
T5260,Audrey,2022-05-28 08:00:00,GPU,135,16,895
T5261,Edgar,2022-05-15 18:00:00,GPU,80,128,470
T5262,Myra,2022-05-22 03:00:00,CPU,65,128,1220
T5263,Eric,2022-05-31 14:00:00,CPU,60,8,395
T5264,Kelvin,2022-05-21 19:00:00,CPU,60,64,400
T5265,Daryl,2022-05-20 00:00:00,CPU,110,128,710
T5266,Kate,2022-05-29 09:00:00,GPU,140,64,605
T5267,Robert,2022-05-28 17:00:00,CPU,75,128,1230
T5268,Jacob,2022-05-20 00:00:00,CPU,135,64,450
T5269,Julian,2022-05-17 23:00:00,CPU,130,8,1120
T5270,Lucia,2022-05-25 18:00:00,CPU,115,64,275
T5271,Arthur,2022-05-17 18:00:00,GPU,115,32,255
T5272,Edwin,2022-05-17 14:00:00,CPU,110,128,935
T5273,Walter,2022-05-22 12:00:00,CPU,105,16,395
T5274,Julia,2022-05-26 16:00:00,GPU,50,64,400
T5275,Lydia,2022-05-18 04:00:00,CPU,80,16,1225
T5276,Carl,2022-05-29 19:00:00,CPU,50,32,890
T5277,Alen,2022-05-17 08:00:00,GPU,75,64,525
T5278,Michelle,2022-05-23 09:00:00,GPU,105,128,780
T5279,Chloe,2022-05-17 17:00:00,CPU,65,8,560
T5280,Penelope,2022-05-15 16:00:00,CPU,125,8,835
T5281,Kate,2022-05-15 10:00:00,CPU,150,16,635
T5282,Briony,2022-05-16 06:00:00,CPU,95,32,1205
T5283,Camila,2022-05-25 05:00:00,CPU,75,16,1160
T5284,Julia,2022-05-18 09:00:00,CPU,90,32,955
T5285,Edward,2022-05-21 10:00:00,CPU,75,8,985
T5286,Sophia,2022-05-24 07:00:00,GPU,65,8,1045
T5287,Kristian,2022-05-22 13:00:00,GPU,55,8,1175
T5288,Kellan,2022-05-26 07:00:00,CPU,95,8,610
T5289,Richard,2022-05-27 19:00:00,CPU,95,8,895
T5290,Robert,2022-05-19 08:00:00,GPU,115,32,490
T5291,Lucia,2022-05-30 20:00:00,CPU,125,16,945
T5292,Alan,2022-05-22 02:00:00,CPU,100,16,440
T5293,Daryl,2022-05-28 12:00:00,CPU,90,16,1165
T5294,Dexter,2022-05-30 07:00:00,CPU,105,16,710
T5295,Ashton,2022-05-22 04:00:00,CPU,85,8,640
T5296,Nicole,2022-05-21 02:00:00,GPU,125,64,1155
T5297,Briony,2022-05-23 17:00:00,GPU,85,64,780
T5298,Elian,2022-05-18 22:00:00,GPU,95,16,460
T5299,Camila,2022-05-31 11:00:00,CPU,90,128,915
T5300,Melanie,2022-05-19 14:00:00,GPU,95,16,1035
T5301,Hailey,2022-05-26 07:00:00,GPU,100,32,330
T5302,Darcy,2022-05-31 23:00:00,CPU,130,16,1205
T5303,Rosie,2022-05-23 06:00:00,GPU,60,32,775
T5304,Leonardo,2022-05-19 14:00:00,GPU,140,16,930
T5305,Dexter,2022-05-19 11:00:00,CPU,140,64,840
T5306,Kellan,2022-05-25 00:00:00,CPU,110,8,1160
T5307,Mary,2022-05-25 22:00:00,CPU,85,64,810
T5308,Alexander,2022-05-25 17:00:00,GPU,140,64,620
T5309,Lenny,2022-05-19 00:00:00,GPU,65,128,730
T5310,Eleanor,2022-05-23 10:00:00,GPU,130,8,550
T5311,Alissa,2022-05-15 00:00:00,CPU,110,128,950
T5312,Jordan,2022-05-28 04:00:00,CPU,130,16,1125
T5313,Julian,2022-05-30 15:00:00,GPU,150,64,605
T5314,Carlos,2022-05-22 13:00:00,GPU,75,16,720
T5315,Jared,2022-05-21 23:00:00,CPU,100,64,1045
T5316,Carlos,2022-05-23 07:00:00,CPU,65,16,670
T5317,Hailey,2022-05-25 23:00:00,GPU,115,16,1240
T5318,Honey,2022-05-19 05:00:00,CPU,100,16,1075
T5319,Amber,2022-05-19 09:00:00,CPU,150,64,435
T5320,Stella,2022-05-27 09:00:00,CPU,150,16,905
T5321,Walter,2022-05-21 16:00:00,CPU,85,32,595
T5322,Stella,2022-05-16 17:00:00,GPU,140,128,640
T5323,Blake,2022-05-18 20:00:00,CPU,60,64,1110
T5324,Penelope,2022-05-28 14:00:00,GPU,70,32,325
T5325,Lydia,2022-05-30 02:00:00,CPU,75,32,770
T5326,Abigail,2022-05-18 01:00:00,GPU,115,128,1160
T5327,Rosie,2022-05-15 17:00:00,GPU,145,128,780
T5328,Amanda,2022-05-27 00:00:00,CPU,95,64,930
T5329,Luke,2022-05-29 06:00:00,GPU,135,32,425
T5330,Harold,2022-05-29 04:00:00,CPU,100,8,565
T5331,Kelsey,2022-05-15 08:00:00,CPU,120,16,1145
T5332,Byron,2022-05-24 07:00:00,CPU,105,64,295
T5333,Richard,2022-05-30 14:00:00,GPU,125,32,1050
T5334,Fenton,2022-05-20 15:00:00,GPU,100,32,280
T5335,Vivian,2022-05-21 03:00:00,GPU,110,128,930
T5336,Darcy,2022-05-23 07:00:00,GPU,90,8,500
T5337,Lydia,2022-05-31 05:00:00,CPU,65,64,655
T5338,Sophia,2022-05-31 09:00:00,GPU,80,128,975
T5339,Paul,2022-05-27 21:00:00,GPU,80,32,1030
T5340,Blake,2022-05-19 01:00:00,CPU,95,64,855
T5341,Lucas,2022-05-27 02:00:00,GPU,75,32,455
T5342,Arthur,2022-05-25 20:00:00,GPU,150,16,1150
T5343,Alen,2022-05-22 23:00:00,GPU,95,128,305
T5344,David,2022-05-25 02:00:00,GPU,60,64,315
T5345,James,2022-05-26 02:00:00,GPU,150,128,1025
T5346,James,2022-05-28 15:00:00,GPU,95,64,335
T5347,Alexia,2022-05-28 20:00:00,GPU,115,32,250
T5348,Rosie,2022-05-30 20:00:00,GPU,130,8,995
T5349,Maddie,2022-05-28 20:00:00,CPU,120,128,1050
T5350,Lucy,2022-05-31 16:00:00,GPU,80,128,1150
T5351,Camila,2022-05-25 07:00:00,GPU,130,16,855
T5352,Stuart,2022-05-21 19:00:00,GPU,140,16,400
T5353,Kate,2022-05-19 23:00:00,CPU,95,32,630
T5354,Jacob,2022-05-25 21:00:00,CPU,125,128,955
T5355,Lucia,2022-05-27 00:00:00,GPU,75,8,305
T5356,Evelyn,2022-05-30 11:00:00,GPU,80,64,680
T5357,Nicole,2022-05-24 14:00:00,GPU,135,8,270
T5358,Marcus,2022-05-26 05:00:00,CPU,140,16,795
T5359,Daryl,2022-05-26 02:00:00,GPU,85,64,920
T5360,Sydney,2022-05-25 23:00:00,CPU,85,32,1090
T5361,Maddie,2022-05-22 20:00:00,GPU,85,16,1060
T5362,Lucy,2022-05-15 03:00:00,GPU,105,32,1040
T5363,Sofia,2022-05-28 01:00:00,GPU,120,128,525
T5364,Michelle,2022-05-20 16:00:00,GPU,60,32,620
T5365,Edgar,2022-05-16 23:00:00,GPU,60,16,1200
T5366,Amber,2022-05-24 20:00:00,CPU,80,64,780
T5367,Richard,2022-05-18 10:00:00,CPU,65,32,1200
T5368,Maddie,2022-05-19 03:00:00,GPU,140,32,1195
T5369,Hailey,2022-05-23 22:00:00,CPU,80,128,500
T5370,Eddy,2022-05-17 21:00:00,GPU,75,64,660
T5371,Jacob,2022-05-30 04:00:00,GPU,60,128,600
T5372,Marcus,2022-05-18 19:00:00,CPU,50,16,290
T5373,Eric,2022-05-31 19:00:00,CPU,105,8,1240
T5374,Richard,2022-05-24 18:00:00,CPU,145,16,270
T5375,Carlos,2022-05-29 06:00:00,CPU,105,128,360
T5376,Alford,2022-05-30 03:00:00,GPU,50,64,440
T5377,Evelyn,2022-05-31 08:00:00,GPU,100,16,855
T5378,Nicholas,2022-05-15 18:00:00,GPU,145,16,710
T5379,Michelle,2022-05-27 22:00:00,CPU,80,32,565
T5380,Lucy,2022-05-24 10:00:00,GPU,95,64,900
T5381,Edwin,2022-05-25 21:00:00,CPU,135,16,490
T5382,Valeria,2022-05-21 10:00:00,CPU,120,128,360
T5383,Jared,2022-05-25 05:00:00,CPU,85,32,485
T5384,Hailey,2022-05-28 08:00:00,CPU,120,16,595
T5385,Amanda,2022-05-23 21:00:00,GPU,75,128,320
T5386,Arthur,2022-05-16 06:00:00,CPU,50,16,1110
T5387,Jared,2022-05-31 13:00:00,GPU,150,64,905
T5388,Lucy,2022-05-28 10:00:00,GPU,135,8,470
T5389,Natalie,2022-05-22 07:00:00,GPU,100,16,700
T5390,Edwin,2022-05-26 15:00:00,CPU,115,64,1115
T5391,Lydia,2022-05-30 13:00:00,GPU,65,8,1250
T5392,Jasmine,2022-05-24 04:00:00,GPU,145,128,850
T5393,Fenton,2022-05-18 22:00:00,GPU,105,32,895
T5394,Carlos,2022-05-20 09:00:00,GPU,145,64,325
T5395,Sabrina,2022-05-31 12:00:00,CPU,90,64,905
T5396,Ryan,2022-05-17 17:00:00,GPU,110,16,990
T5397,Alen,2022-05-17 22:00:00,CPU,120,8,280
T5398,Ellia,2022-05-27 07:00:00,CPU,125,64,1220
T5399,Lucy,2022-05-17 23:00:00,GPU,55,128,685
T5400,Jared,2022-05-27 10:00:00,CPU,95,64,825
T5401,Jacob,2022-05-15 21:00:00,CPU,60,8,545
T5402,Lenny,2022-05-25 02:00:00,GPU,60,32,850
T5403,Natalie,2022-05-30 18:00:00,GPU,110,128,765
T5404,Tess,2022-05-19 09:00:00,GPU,55,32,760
T5405,Albert,2022-05-25 23:00:00,CPU,70,64,865
T5406,Tess,2022-05-17 17:00:00,CPU,100,16,1215
T5407,Stella,2022-05-25 15:00:00,CPU,85,16,1040
T5408,Rosie,2022-05-26 00:00:00,GPU,135,64,865
T5409,Mary,2022-05-25 04:00:00,GPU,85,32,630
T5410,Rubie,2022-05-30 01:00:00,CPU,55,8,525
T5411,Tess,2022-05-17 23:00:00,GPU,130,32,805
T5412,Nicholas,2022-05-26 00:00:00,GPU,85,64,680
T5413,Evelyn,2022-05-27 02:00:00,GPU,95,16,790
T5414,Sophia,2022-05-31 15:00:00,CPU,75,128,1210
T5415,Oliver,2022-05-21 01:00:00,GPU,100,32,955
T5416,Dexter,2022-05-22 06:00:00,GPU,130,32,755
T5417,Rosie,2022-05-16 10:00:00,CPU,150,8,570
T5418,Lydia,2022-05-17 03:00:00,CPU,105,16,1075
T5419,Alexander,2022-05-20 07:00:00,CPU,80,64,635
T5420,Alfred,2022-05-28 10:00:00,CPU,80,128,690
T5421,Alford,2022-05-27 00:00:00,GPU,125,32,1130
T5422,Kellan,2022-05-31 06:00:00,CPU,80,128,980
T5423,Sam,2022-05-21 22:00:00,CPU,85,32,1095
T5424,Oliver,2022-05-25 14:00:00,GPU,135,8,635
T5425,Ryan,2022-05-29 06:00:00,CPU,110,16,730
T5426,Arthur,2022-05-20 18:00:00,GPU,115,128,505
T5427,Alen,2022-05-31 23:00:00,CPU,65,32,1220
T5428,Arianna,2022-05-23 19:00:00,CPU,85,64,515
T5429,Nicholas,2022-05-28 22:00:00,CPU,115,16,410
T5430,Briony,2022-05-24 15:00:00,GPU,50,16,450
T5431,Deanna,2022-05-19 23:00:00,GPU,85,64,960
T5432,Julia,2022-05-16 02:00:00,GPU,55,64,515
T5433,Albert,2022-05-19 19:00:00,GPU,55,16,920
T5434,Vivian,2022-05-22 19:00:00,GPU,65,64,480
T5435,Arthur,2022-05-16 06:00:00,CPU,145,64,445
T5436,Rosie,2022-05-24 08:00:00,GPU,70,64,950
T5437,Alfred,2022-05-28 00:00:00,CPU,140,8,1145
T5438,Camila,2022-05-22 17:00:00,GPU,50,8,1235
T5439,Wilson,2022-05-22 10:00:00,CPU,75,8,755
T5440,James,2022-05-30 13:00:00,GPU,65,8,575
T5441,Anna,2022-05-18 08:00:00,GPU,120,128,1020
T5442,Robert,2022-05-22 07:00:00,GPU,95,128,325
T5443,Lucas,2022-05-25 08:00:00,GPU,95,8,1015
T5444,Rafael,2022-05-31 13:00:00,GPU,90,8,475
T5445,Isabella,2022-05-30 23:00:00,GPU,110,8,1080
T5446,Chester,2022-05-29 17:00:00,GPU,120,8,1145
T5447,Jasmine,2022-05-18 03:00:00,GPU,110,32,1215
T5448,Rosie,2022-05-18 16:00:00,CPU,95,64,525
T5449,Eleanor,2022-05-21 09:00:00,CPU,75,8,485
T5450,Kellan,2022-05-18 20:00:00,GPU,85,8,1095
T5451,Julia,2022-05-21 17:00:00,CPU,65,32,595
T5452,Arianna,2022-05-28 21:00:00,GPU,60,16,475
T5453,Alexia,2022-05-17 20:00:00,GPU,65,16,1055
T5454,Camila,2022-05-19 16:00:00,CPU,85,128,325
T5455,Emily,2022-05-26 11:00:00,GPU,75,128,380
T5456,Maddie,2022-05-15 18:00:00,GPU,75,32,915
T5457,Alfred,2022-05-17 04:00:00,CPU,105,32,1155
T5458,Jacob,2022-05-19 18:00:00,CPU,70,128,475
T5459,Madaline,2022-05-27 16:00:00,GPU,50,16,705
T5460,Michelle,2022-05-29 19:00:00,GPU,70,128,1150
T5461,Sophia,2022-05-25 15:00:00,GPU,145,128,1105
T5462,Robert,2022-05-22 10:00:00,CPU,100,128,1200
T5463,Sam,2022-05-31 23:00:00,GPU,150,16,1015
T5464,Michelle,2022-05-21 17:00:00,CPU,110,32,560
T5465,Edward,2022-05-22 15:00:00,CPU,115,128,470
T5466,Sarah,2022-05-20 05:00:00,GPU,50,64,1125
T5467,Alford,2022-05-27 12:00:00,CPU,50,8,1000
T5468,Alberta,2022-05-24 15:00:00,GPU,115,16,685
T5469,Chloe,2022-05-17 00:00:00,CPU,115,32,995
T5470,Sophia,2022-05-18 18:00:00,CPU,100,16,875
T5471,Amelia,2022-05-24 20:00:00,CPU,110,8,1035
T5472,Julia,2022-05-16 09:00:00,GPU,130,16,570
T5473,Sienna,2022-05-30 14:00:00,GPU,130,8,965
T5474,Jenna,2022-05-17 05:00:00,GPU,140,32,510
T5475,Harold,2022-05-18 14:00:00,CPU,85,16,610
T5476,Dexter,2022-05-20 02:00:00,CPU,70,8,1175
T5477,Sabrina,2022-05-31 10:00:00,CPU,140,32,275
T5478,Rubie,2022-05-19 12:00:00,CPU,120,8,680
T5479,Walter,2022-05-29 17:00:00,CPU,75,16,550
T5480,Audrey,2022-05-18 16:00:00,GPU,145,64,390
T5481,Sophia,2022-05-23 22:00:00,CPU,80,16,855
T5482,Lenny,2022-05-16 08:00:00,CPU,115,128,460
T5483,Richard,2022-05-20 05:00:00,GPU,110,32,905
T5484,Kelvin,2022-05-20 13:00:00,CPU,150,16,485
T5485,Madaline,2022-05-31 21:00:00,GPU,60,8,1060
T5486,Audrey,2022-05-15 19:00:00,GPU,105,16,905
T5487,Edwin,2022-05-26 00:00:00,GPU,50,64,970
T5488,Honey,2022-05-15 08:00:00,GPU,70,64,1115
T5489,Kelsey,2022-05-22 04:00:00,GPU,95,64,1135
T5490,David,2022-05-21 11:00:00,CPU,90,8,345
T5491,Kellan,2022-05-23 20:00:00,CPU,115,8,380
T5492,Alexander,2022-05-15 11:00:00,GPU,135,32,1015
T5493,Nicholas,2022-05-29 08:00:00,GPU,75,128,1205
T5494,James,2022-05-22 20:00:00,GPU,105,8,320
T5495,Abigail,2022-05-16 07:00:00,CPU,110,64,1145
T5496,Lenny,2022-05-28 21:00:00,GPU,105,8,1070
T5497,Alexander,2022-05-17 08:00:00,CPU,125,16,1160
T5498,Camila,2022-05-23 14:00:00,GPU,150,16,725
T5499,Kellan,2022-05-23 22:00:00,GPU,115,128,315
T5500,Daisy,2022-05-15 00:00:00,CPU,50,64,730
T5501,Valeria,2022-05-27 23:00:00,GPU,110,32,560
T5502,Marcus,2022-05-25 23:00:00,GPU,130,64,600
T5503,Kelvin,2022-05-21 05:00:00,CPU,80,32,905
T5504,John,2022-05-29 11:00:00,GPU,105,128,885
T5505,Sophia,2022-05-26 08:00:00,CPU,140,8,835
T5506,Carlos,2022-05-22 11:00:00,GPU,115,64,300
T5507,Richard,2022-05-19 01:00:00,CPU,75,128,255
T5508,Kelsey,2022-05-28 13:00:00,CPU,135,16,625
T5509,Violet,2022-05-27 10:00:00,CPU,85,128,1010
T5510,Dainton,2022-05-18 02:00:00,CPU,105,128,385
T5511,Amanda,2022-05-25 17:00:00,CPU,55,16,940
T5512,Kevin,2022-05-25 19:00:00,CPU,50,32,850
T5513,Fenton,2022-05-19 09:00:00,CPU,125,16,395
T5514,Tyler,2022-05-24 05:00:00,CPU,115,64,1240
T5515,Madaline,2022-05-15 07:00:00,CPU,135,128,1075
T5516,Jasmine,2022-05-23 12:00:00,GPU,75,32,1205
T5517,Lucas,2022-05-31 20:00:00,GPU,70,8,875
T5518,Rafael,2022-05-23 22:00:00,CPU,60,64,1235
T5519,Alen,2022-05-24 14:00:00,CPU,65,64,635
T5520,Aiden,2022-05-29 07:00:00,CPU,50,128,1035
T5521,Eric,2022-05-18 11:00:00,GPU,95,128,1050
T5522,Dexter,2022-05-18 17:00:00,CPU,65,32,825
T5523,Carlos,2022-05-25 08:00:00,GPU,90,64,1155
T5524,Lucy,2022-05-24 08:00:00,GPU,100,128,815
T5525,Sienna,2022-05-25 13:00:00,GPU,100,64,1200
T5526,Tess,2022-05-16 14:00:00,CPU,85,16,830
T5527,Alford,2022-05-29 20:00:00,GPU,125,32,445
T5528,Michael,2022-05-18 03:00:00,GPU,75,128,250
T5529,Arthur,2022-05-27 03:00:00,CPU,150,16,305
T5530,Marcus,2022-05-17 04:00:00,CPU,80,64,710
T5531,Abraham,2022-05-17 04:00:00,CPU,80,8,1100
T5532,Carl,2022-05-24 07:00:00,GPU,145,32,1040
T5533,Elise,2022-05-30 13:00:00,CPU,120,64,490
T5534,Derek,2022-05-16 14:00:00,GPU,100,128,1145
T5535,Chloe,2022-05-20 18:00:00,CPU,55,32,285
T5536,Tess,2022-05-29 05:00:00,GPU,145,32,1070
T5537,Violet,2022-05-25 08:00:00,CPU,105,16,1120
T5538,Sabrina,2022-05-20 20:00:00,GPU,80,32,930
T5539,Harold,2022-05-25 11:00:00,GPU,95,8,580
T5540,Edwin,2022-05-20 21:00:00,GPU,85,8,400
T5541,James,2022-05-23 05:00:00,GPU,100,32,565
T5542,Eric,2022-05-21 08:00:00,CPU,130,32,540
T5543,Alissa,2022-05-15 10:00:00,CPU,110,8,310
T5544,Briony,2022-05-26 12:00:00,CPU,90,128,390
